host,ID,ra,dec,morph,re,z,tile,x,y,bands,n_bands,cutout
NGC5422,MATLAS-1701,210.969,55.5915,dI  ,0.0,,"(239, 291)",5112.960487836691,6773.185075702653,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1702,210.9818,55.0296,dE  ,3.34,,"(242, 290)",4725.235165326324,5573.665982728911,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5422,MATLAS-1703,211.054,55.7265,dE  ,4.22,,"(239, 291)",4184.947728525001,9389.797116633132,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1705,211.1208,50.9266,dE  ,4.3,,"(266, 282)",7666.409281440092,3581.5266264555494,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1706,211.135,51.235,dI  ,0.0,,"(266, 282)",7476.413386763996,9557.521066178604,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1708,211.3255,54.8978,dI  ,7.32,,"(242, 290)",894.2656688599545,3030.267853817467,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1710,211.387,54.4603,dI  ,0.0,,"(246, 289)",9790.173882708395,4245.119968238756,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1712,211.4119,55.1363,dE  ,3.85,,"(243, 290)",9618.072711981342,7655.142976169788,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1713,211.484,50.7846,dE  ,3.57,,"(266, 282)",3224.558067680935,827.4910545308676,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1716,211.5515,50.8984,dE  ,6.87,,"(266, 282)",2403.8878104136143,3034.829623377018,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1717,211.5553,50.8211,dE  ,3.37,,"(266, 282)",2353.0500261647167,1536.9635308545849,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1720,211.5957,51.2501,dE  ,6.48,,"(266, 282)",1887.3843697730476,9852.145598340565,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1721,211.6154,50.7532,dE  ,4.39,,"(269, 281)",2996.4129604742184,9908.998354524481,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1722,211.6769,51.038,dI  ,3.44,,"(266, 282)",883.6057858366275,5745.836368326854,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1723,211.701,55.4024,dI  ,0.0,,"(240, 291)",6772.387548069764,3110.662080154956,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1725,211.7217,54.7774,dI  ,3.1,,"(243, 290)",6196.89550011995,687.1347021695701,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1727,211.777,54.9774,dEN ,0.0,,"(243, 290)",5575.938369345199,4562.248543715865,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1730,211.8376,55.0641,dE  ,5.33,,"(243, 290)",4902.182443876153,6242.198259979788,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1731,211.8529,50.7322,dI  ,3.18,,"(270, 281)",9724.211029072398,9512.11308812467,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1732,211.8655,55.2046,dE  ,3.73,,"(243, 290)",4593.989771849078,8965.059651471434,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1734,211.869,55.0837,dI  ,0.0,,"(243, 290)",4553.9375192251655,6622.148776810536,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1736,211.888,55.5567,dE  ,4.19,,"(240, 291)",4715.834913387325,6098.840621443738,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1737,211.8981,50.5286,dE  ,3.64,,"(270, 281)",9187.852289034236,5563.828825666731,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1739,211.902,50.417,dI  ,0.0,,"(270, 281)",9149.595493966925,3400.9235979574705,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1742,211.9335,50.5533,dE  ,4.55,,"(270, 281)",8749.792422606359,6040.594808695647,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1743,211.963,50.9021,dI  ,0.0,,"(267, 282)",7084.954034463695,3105.2065360602087,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1744,211.97,50.3967,dEN ,0.0,,"(270, 281)",8311.335594758653,3004.1188200759384,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5481,MATLAS-1745,211.978,50.5934,dE  ,0.0,,"(270, 281)",8199.157594601651,6815.606349288007,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1746,211.978,54.7036,dI  ,0.0,,"(246, 289)",3144.0448709511275,8947.764668667947,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1748,212.0389,55.1857,dE  ,5.25,,"(243, 290)",2675.323091323029,8602.18573473614,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1749,212.0904,55.4797,dE  ,3.21,,"(240, 291)",2492.5169728936116,4610.723533774964,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1750,212.111,54.9092,dI  ,0.0,,"(243, 290)",1855.9987283010182,3246.724289714584,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1753,212.1577,54.5375,dEN ,4.38,,"(246, 289)",1116.0794987065142,5736.247811679144,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1755,212.1908,55.287,dE  ,6.09,,"(240, 291)",1372.2650076648993,880.8163413337752,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5500,MATLAS-1759,212.238,48.9504,dI  ,0.0,,"(278, 278)",331.67866803004017,4050.0729714718973,"['g', 'r', 'i']",3,0
NGC5485,MATLAS-1760,212.2574,55.4689,dI  ,2.61,,"(240, 291)",657.3298331928409,4409.656385647282,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1762,212.2622,55.4256,dE  ,2.81,,"(240, 291)",599.7723470476167,3570.8553572443384,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1763,212.287,54.6445,dI  ,0.0,,"(247, 289)",9331.55788760748,7812.174704862857,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1765,212.3413,55.3041,dE  ,4.1,,"(241, 291)",9451.354303779031,1216.5344031882491,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5493,MATLAS-1766,212.375,-5.3253,dE  ,5.33,,,,,,0,0
NGC5500,MATLAS-1767,212.394,49.0443,dIN ,0.0,,"(279, 278)",8039.766565199334,5863.282425745032,"['g', 'r', 'i']",3,0
NGC5493,MATLAS-1768,212.427,-4.9312,dI  ,0.0,,,,,,0,0
NGC5481,MATLAS-1769,212.4398,51.0588,dE  ,7.66,,"(267, 282)",1270.4414646880205,6147.234767303727,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1770,212.5186,54.4422,dE  ,3.98,,"(247, 289)",6743.096513185356,3881.8096218982982,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1771,212.5278,54.8025,dE  ,2.68,,"(244, 290)",6929.166515969508,1175.0155154489753,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1773,212.5538,54.4463,dE  ,4.72,,"(247, 289)",6346.280949969819,3960.4913273631273,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5485,MATLAS-1774,212.5834,54.7639,dE  ,5.5,,"(244, 290)",6309.364951847515,425.69374204791984,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5500,MATLAS-1775,212.6088,48.4432,dE  ,2.84,,"(282, 277)",7350.329264578113,3902.0805709816186,"['g', 'r', 'i']",3,0
NGC5485,MATLAS-1776,212.6157,54.579,dE  ,3.79,,"(247, 289)",5646.675044792406,6531.203884811377,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5500,MATLAS-1777,212.693,48.0887,dI  ,0.0,,"(285, 276)",8493.90405965669,6725.039717700653,"['g', 'r', 'i']",3,0
NGC5493,MATLAS-1778,212.7431,-4.4971,dE  ,3.03,,,,,,0,0
NGC5500,MATLAS-1780,212.794,48.3834,dI  ,0.0,,"(282, 277)",4969.494553956389,2740.4101843116296,"['g', 'r', 'i']",3,0
NGC5493,MATLAS-1781,212.7999,-5.1036,dEN ,5.75,,,,,,0,0
NGC5500,MATLAS-1782,212.811,48.6583,dE  ,0.0,,"(282, 277)",4752.04618072091,8067.729228206859,"['g', 'r', 'i']",3,0
NGC5500,MATLAS-1783,212.825,48.1951,dI  ,0.0,,"(285, 276)",6781.503324342858,8782.448619584236,"['g', 'r', 'i']",3,0
NGC5500,MATLAS-1784,212.825,48.1831,dI  ,0.0,,"(285, 276)",6781.919291111866,8549.898593788826,"['g', 'r', 'i']",3,0
NGC5500,MATLAS-1785,212.871,48.2844,dI  ,0.0,,"(282, 277)",3976.4811041499515,822.4048911608443,"['g', 'r', 'i']",3,0
NGC5493,MATLAS-1786,212.9077,-4.5589,dE  ,4.82,,,,,,0,0
NGC5493,MATLAS-1787,213.008,-4.8795,dE  ,3.84,,,,,,0,0
NGC5493,MATLAS-1788,213.098,-4.7975,dI  ,0.0,,,,,,0,0
NGC5493,MATLAS-1789,213.2297,-5.3862,dE  ,2.19,,,,,,0,0
NGC5507,MATLAS-1790,213.235,-3.4556,dI  ,0.0,,,,,,0,0
NGC5493,MATLAS-1791,213.2877,-4.7681,dE  ,3.47,,,,,,0,0
NGC5507,MATLAS-1795,213.557,-3.0563,dI  ,2.34,,,,,,0,0
NGC5507,MATLAS-1796,213.594,-3.0318,dI  ,0.0,,,,,,0,0
NGC5557,MATLAS-1800,213.9893,36.2363,dE  ,3.12,,"(346, 252)",2662.549393790986,9581.078204742542,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1802,214.1941,35.9536,dE  ,4.42,,"(347, 252)",9136.6191081045,4106.40481416758,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1804,214.324,36.693,dI  ,0.0,,"(345, 253)",9140.297430107817,8745.906480606405,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1808,214.3837,36.4094,dE  ,4.51,,"(345, 253)",8224.402745477206,3247.7173481254085,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1809,214.4398,37.0001,dE  ,4.67,,"(343, 254)",9665.711289612278,5009.324889626418,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1810,214.47,36.3059,dI  ,0.0,,"(345, 253)",6880.95852383053,1239.6993426754439,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1813,214.5174,36.1843,dE  ,5.07,,"(347, 252)",4067.6877359257137,8571.841638201497,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1814,214.5518,36.3723,dE  ,2.52,,"(345, 253)",5602.973453759414,2525.4228229518785,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1815,214.5807,36.8616,dE  ,6.43,,"(343, 254)",7489.55304038392,2320.0388228831457,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1818,214.5972,36.8154,dE  ,3.34,,"(343, 254)",7235.076168449658,1424.3147651026852,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1821,214.6529,36.3636,dE  ,2.66,,"(345, 253)",4025.3395160390223,2357.0193265253256,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1822,214.6596,36.2621,dE  ,4.68,,"(345, 253)",3919.3713582251494,390.1037871677754,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1825,214.7395,40.1889,dE  ,2.82,,"(329, 260)",4999.986604677304,8660.699507616582,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1827,214.78,39.8142,dI  ,0.0,,"(329, 260)",4397.122041618681,1399.512357708893,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1828,214.8079,39.8419,dEN ,3.46,,"(329, 260)",3982.227201111601,1936.567283776616,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1831,214.8651,37.0045,dE  ,4.6,,"(343, 254)",3083.5571700836017,5088.451841191977,"['u', 'g', 'r', 'i']",4,0
NGC5574,MATLAS-1834,214.9241,3.0774,dEN ,8.14,,,,,,0,0
NGC5574,MATLAS-1837,215.0036,3.0697,dE  ,4.19,,,,,,0,0
NGC5557,MATLAS-1838,215.005,36.7696,dI  ,0.0,,"(343, 254)",905.8688197569004,540.7031786866464,"['u', 'g', 'r', 'i']",4,0
NGC5557,MATLAS-1839,215.0253,36.913,dI  ,3.31,,"(343, 254)",599.0267538052485,3320.5805814289547,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1841,215.106,39.6474,dE  ,6.32,,"(332, 259)",5365.918195091859,7856.515516761841,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1842,215.1111,39.7869,dE  ,7.77,,"(330, 260)",9186.047934265323,876.895159152793,"['u', 'g', 'r', 'i']",4,0
NGC5574,MATLAS-1844,215.1884,3.7809,dEN ,6.28,,,,,,0,0
NGC5582,MATLAS-1845,215.2138,39.8003,dE  ,5.17,,"(330, 260)",7656.163896241667,1132.6523374628073,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1846,215.2204,39.868,dI  ,2.64,,"(330, 260)",7555.370309665197,2444.4281334858397,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1848,215.228,39.9142,dI  ,0.0,,"(330, 260)",7440.679409010019,3339.5277109491344,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1849,215.2608,39.9099,dE  ,5.68,,"(330, 260)",6953.2683344068655,3255.3909637922993,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1850,215.2992,39.7051,dEN ,7.52,,"(332, 259)",2485.1612849846088,8977.007299867626,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1856,215.5204,40.3408,dE  ,6.69,,"(328, 261)",7272.762852185601,1916.8365485667205,"['u', 'g', 'r', 'i']",4,0
NGC5574,MATLAS-1857,215.5374,3.2727,dE  ,2.7,,,,,,0,0
NGC5574,MATLAS-1858,215.6389,2.7878,dE  ,4.02,,,,,,0,0
NGC5574,MATLAS-1859,215.6714,3.2984,dE  ,7.9,,,,,,0,0
NGC5574,MATLAS-1860,215.6903,3.0183,dE  ,9.69,,,,,,0,0
NGC5611,MATLAS-1861,215.722,32.7616,dI  ,0.0,,"(362, 246)",6560.486868221526,380.73404335127816,"['u', 'g', 'r', 'i']",4,0
NGC5611,MATLAS-1863,215.8407,32.9398,dE  ,2.36,,"(362, 246)",4626.846718680103,3833.4265821100653,"['u', 'g', 'r', 'i']",4,0
NGC5582,MATLAS-1864,215.8504,40.3375,dE  ,3.93,,"(328, 261)",2398.249736341098,1853.4984739714432,"['u', 'g', 'r', 'i']",4,0
NGC5631,MATLAS-1865,215.8694,56.2322,dE  ,11.8,,"(241, 292)",904.0843447361735,9511.118903645296,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5582,MATLAS-1866,215.9446,39.5725,dE  ,6.08,,"(333, 259)",2518.9409946285764,6407.266563626807,"['u', 'g', 'r', 'i']",4,0
NGC5611,MATLAS-1867,216.054,33.0283,dE  ,5.88,,"(362, 246)",1161.6482516909036,5552.737846947032,"['u', 'g', 'r', 'i']",4,0
NGC5631,MATLAS-1868,216.0789,57.1279,dE  ,5.34,,"(235, 294)",1427.1483699386777,7487.468771005695,"['u', 'g', 'r', 'i']",4,0
NGC5611,MATLAS-1869,216.1066,32.9949,dE  ,4.14,,"(362, 246)",305.2502959098392,4907.611548696296,"['u', 'g', 'r', 'i']",4,0
NGC5611,MATLAS-1870,216.188,33.6521,dE  ,0.0,,"(361, 247)",9331.18655357492,7953.170907205404,"['u', 'g', 'r', 'i']",4,0
NGC5611,MATLAS-1871,216.1911,32.8303,dE  ,2.87,,"(363, 246)",8628.65999110571,1715.2059017981364,"['u', 'g', 'r', 'i']",4,0
NGC5631,MATLAS-1872,216.2551,56.9813,dE  ,2.96,,"(236, 294)",9246.723572849503,4650.110181101181,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5611,MATLAS-1873,216.2926,33.3552,dEN ,3.79,,"(361, 247)",7652.907560123671,2196.0062832604885,"['u', 'g', 'r', 'i']",4,0
NGC5631,MATLAS-1874,216.3177,56.9393,dEN ,3.98,,"(236, 294)",8589.72425874951,3832.6113610483253,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5611,MATLAS-1875,216.4086,32.8244,dE  ,2.37,,"(363, 246)",5086.923167570904,1597.0455133914638,"['u', 'g', 'r', 'i']",4,0
NGC5631,MATLAS-1876,216.4444,57.2402,dE  ,4.2,,"(236, 294)",7232.115888902852,9658.341152134011,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5631,MATLAS-1877,216.448,57.1552,dI  ,0.0,,"(236, 294)",7199.410390499352,8010.996881219877,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5631,MATLAS-1878,216.4986,56.9972,dE  ,7.64,,"(236, 294)",6674.68943239139,4947.6834640313045,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5611,MATLAS-1879,216.592,33.2381,dEN ,3.22,,"(363, 246)",2113.8346741181304,9616.616035429848,"['u', 'g', 'r', 'i']",4,0
NGC5611,MATLAS-1880,216.6349,33.2057,dEN ,6.09,,"(363, 246)",1417.1577012184625,8990.053488947095,"['u', 'g', 'r', 'i']",4,0
NGC5631,MATLAS-1881,216.6796,56.4313,dE  ,7.78,,"(239, 293)",3185.071978470381,3670.899785592498,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5631,MATLAS-1882,216.923,56.4026,dI  ,0.0,,"(239, 293)",573.6191672688055,3125.7681157558795,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5631,MATLAS-1884,216.9481,56.7941,dEN ,6.93,,"(236, 294)",1913.312363731719,1016.4092251051952,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5631,MATLAS-1885,217.0548,56.4373,dE  ,3.79,,"(240, 293)",8871.096265745713,3795.1096724285712,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5631,MATLAS-1886,217.3111,56.9955,dE  ,3.68,,"(237, 294)",7788.817835397675,4918.186863508643,"['u', 'g', 'r', 'i', 'z']",5,0
NGC5631,MATLAS-1887,217.3437,57.2349,dI  ,3.61,,"(237, 294)",7428.971045219376,9556.272177545128,"['u', 'g', 'r', 'i', 'z']",5,0
IC1024,MATLAS-1889,217.3925,3.4059,dE  ,3.59,,,,,,0,0
IC1024,MATLAS-1891,217.4529,3.1835,dE  ,2.1,,,,,,0,0
IC1024,MATLAS-1893,217.5333,2.5096,dE  ,2.61,,,,,,0,0
IC1024,MATLAS-1894,217.534,3.4596,dE  ,0.0,,,,,,0,0
IC1024,MATLAS-1896,217.551,3.6021,dE  ,0.0,,,,,,0,0
IC1024,MATLAS-1897,217.5618,2.6539,dI  ,3.27,,,,,,0,0
IC1024,MATLAS-1898,217.581,2.8468,dI  ,0.0,,,,,,0,0
IC1024,MATLAS-1900,217.6255,3.5796,dE  ,5.32,,,,,,0,0
IC1024,MATLAS-1901,217.6295,3.195,dE  ,1.79,,,,,,0,0
IC1024,MATLAS-1902,217.6811,3.3457,dI  ,15.34,,,,,,0,0
IC1024,MATLAS-1903,217.6906,3.0401,dI  ,2.15,,,,,,0,0
IC1024,MATLAS-1905,217.7009,3.0097,dE  ,2.33,,,,,,0,0
IC1024,MATLAS-1906,217.7065,2.6865,dE  ,1.9,,,,,,0,0
IC1024,MATLAS-1908,217.8791,3.4805,dE  ,2.57,,,,,,0,0
IC1024,MATLAS-1909,217.8848,2.9004,dE  ,3.81,,,,,,0,0
IC1024,MATLAS-1912,217.9425,3.1903,dE  ,3.08,,,,,,0,0
IC1024,MATLAS-1913,217.971,3.3801,dIN ,0.0,,,,,,0,0
IC1024,MATLAS-1914,218.0182,3.0302,dI  ,2.35,,,,,,0,0
IC1024,MATLAS-1916,218.0821,3.1937,dE  ,2.76,,,,,,0,0
IC1024,MATLAS-1917,218.1115,2.7578,dE  ,5.35,,,,,,0,0
IC1024,MATLAS-1919,218.175,3.1638,dI  ,0.0,,,,,,0,0
IC1024,MATLAS-1920,218.2181,3.5104,dE  ,2.24,,,,,,0,0
IC1024,MATLAS-1921,218.238,3.2169,dI  ,0.0,,,,,,0,0
IC1024,MATLAS-1923,218.328,3.4772,dI  ,0.0,,,,,,0,0
IC1024,MATLAS-1924,218.367,2.8835,dI  ,0.0,,,,,,0,0
UGC09519,MATLAS-1926,221.264,34.477,dI  ,0.0,,"(365, 249)",7918.177358660143,4556.917112213179,"['u', 'g', 'r', 'i']",4,0
UGC09519,MATLAS-1927,221.398,34.5556,dI  ,0.0,,"(365, 249)",5776.77369655309,6077.657849913259,"['u', 'g', 'r', 'i']",4,0
UGC09519,MATLAS-1928,221.401,34.1787,dE  ,0.0,,"(367, 248)",4037.9709738965284,8463.315051161433,"['u', 'g', 'r', 'i']",4,0
UGC09519,MATLAS-1929,221.6279,34.5826,dE  ,1.9,,"(365, 249)",2108.4882264873477,6603.299131657008,"['u', 'g', 'r', 'i']",4,0
NGC5813,MATLAS-1931,224.8114,1.3007,dI  ,4.58,,,,,,0,0
NGC5813,MATLAS-1933,224.9386,1.9372,dEN ,4.57,,,,,,0,0
NGC5813,MATLAS-1935,225.0354,1.5288,dE  ,4.62,,,,,,0,0
NGC5813,MATLAS-1936,225.0535,1.5486,dE  ,4.21,,,,,,0,0
NGC5813,MATLAS-1937,225.0718,1.9188,dI  ,8.16,,,,,,0,0
NGC5813,MATLAS-1939,225.1386,1.3804,dE  ,5.24,,,,,,0,0
NGC5813,MATLAS-1943,225.2283,1.3419,dE  ,3.43,,,,,,0,0
NGC5813,MATLAS-1946,225.2666,2.0427,dIN ,2.67,,,,,,0,0
NGC5813,MATLAS-1951,225.321,1.5923,dE  ,3.89,,,,,,0,0
NGC5813,MATLAS-1953,225.409,1.7572,dI  ,0.0,,,,,,0,0
NGC5813,MATLAS-1958,225.487,1.2532,dI  ,0.0,,,,,,0,0
NGC5831,MATLAS-1959,225.5174,1.127,dE  ,7.78,,,,,,0,0
NGC5813,MATLAS-1960,225.535,2.2903,dI  ,0.0,,,,,,0,0
NGC5831,MATLAS-1961,225.578,1.3238,dEN ,8.31,,,,,,0,0
NGC5831,MATLAS-1964,225.6583,0.8137,dE  ,3.36,,,,,,0,0
NGC5831,MATLAS-1967,225.694,1.4327,dEN ,3.42,,,,,,0,0
NGC5831,MATLAS-1968,225.7079,1.2742,dE  ,3.58,,,,,,0,0
NGC5831,MATLAS-1969,225.718,1.4166,dE  ,0.0,,,,,,0,0
NGC5813,MATLAS-1970,225.7351,1.677,dE  ,6.22,,,,,,0,0
NGC5831,MATLAS-1971,225.7626,1.0795,dE  ,5.53,,,,,,0,0
NGC5866,MATLAS-1974,225.7827,55.4832,dE  ,4.52,,"(256, 291)",7234.776266121278,4677.703630651023,"['u', 'g', 'r', 'i']",4,0
NGC5866,MATLAS-1980,225.9495,56.2564,dE  ,3.4,,"(253, 292)",7899.937354549022,9974.468474601075,"['u', 'g', 'r', 'i']",4,0
NGC5831,MATLAS-1981,225.958,0.9771,dI  ,0.0,,,,,,0,0
NGC5838,MATLAS-1984,226.0015,2.0066,dE  ,12.22,,,,,,0,0
NGC5838,MATLAS-1986,226.024,1.9501,dE  ,3.99,,,,,,0,0
NGC5831,MATLAS-1987,226.035,1.5243,dIN ,0.0,,,,,,0,0
NGC5831,MATLAS-1988,226.0365,0.9636,dE  ,4.15,,,,,,0,0
NGC5831,MATLAS-1990,226.072,1.3105,dE  ,3.93,,,,,,0,0
NGC5838,MATLAS-1992,226.0804,1.8849,dEN ,3.66,,,,,,0,0
NGC5838,MATLAS-1993,226.0842,2.2689,dEN ,3.05,,,,,,0,0
NGC5831,MATLAS-1995,226.1099,1.5957,dE  ,3.77,,,,,,0,0
NGC5838,MATLAS-1996,226.109,1.9246,dE  ,14.87,,,,,,0,0
NGC5838,MATLAS-1997,226.12,2.4122,dE  ,3.07,,,,,,0,0
NGC5831,MATLAS-1999,226.1388,1.2017,dE  ,5.03,,,,,,0,0
NGC5831,MATLAS-2003,226.1798,0.9606,dE  ,4.62,,,,,,0,0
NGC5838,MATLAS-2007,226.2123,2.2131,dEN ,4.8,,,,,,0,0
NGC5838,MATLAS-2008,226.2224,2.0679,dE  ,5.94,,,,,,0,0
NGC5831,MATLAS-2010,226.2448,0.873,dEN ,3.73,,,,,,0,0
NGC5845,MATLAS-2011,226.254,1.6097,dIN ,0.0,,,,,,0,0
NGC5845,MATLAS-2012,226.2648,1.7719,dEN ,9.14,,,,,,0,0
NGC5838,MATLAS-2013,226.269,1.9641,dI  ,0.0,,,,,,0,0
NGC5831,MATLAS-2015,226.304,1.2908,dE  ,0.0,,,,,,0,0
NGC5845,MATLAS-2016,226.314,1.5621,dEN ,0.0,,,,,,0,0
NGC5866,MATLAS-2018,226.3326,56.1174,dE  ,7.77,,"(253, 292)",3771.5561165538234,7276.105478278625,"['u', 'g', 'r', 'i']",4,0
NGC5845,MATLAS-2020,226.3336,1.3962,dE  ,3.93,,,,,,0,0
NGC5838,MATLAS-2021,226.34,2.1722,dE  ,17.79,,,,,,0,0
NGC5831,MATLAS-2024,226.369,1.2922,dI  ,0.0,,,,,,0,0
NGC5845,MATLAS-2025,226.3777,1.5085,dEN ,3.47,,,,,,0,0
NGC5838,MATLAS-2028,226.3947,1.9098,dE  ,4.64,,,,,,0,0
NGC5845,MATLAS-2031,226.4094,1.4406,dE  ,5.52,,,,,,0,0
NGC5838,MATLAS-2035,226.448,1.9442,dE  ,0.0,,,,,,0,0
NGC5845,MATLAS-2036,226.4527,1.8044,dE  ,3.78,,,,,,0,0
NGC5845,MATLAS-2037,226.456,1.4072,dEN ,0.0,,,,,,0,0
NGC5831,MATLAS-2038,226.4585,0.8594,dE  ,4.69,,,,,,0,0
NGC5838,MATLAS-2041,226.465,2.1516,dE  ,5.3,,,,,,0,0
NGC5838,MATLAS-2042,226.465,2.0114,dEN ,3.39,,,,,,0,0
NGC5866,MATLAS-2043,226.4681,55.5333,dE  ,5.65,,"(257, 291)",9396.381786155744,5657.999471218224,"['u', 'g', 'r', 'i']",4,0
NGC5838,MATLAS-2044,226.472,2.0077,dI  ,0.0,,,,,,0,0
NGC5845,MATLAS-2047,226.4971,1.5859,dE  ,4.48,,,,,,0,0
NGC5838,MATLAS-2050,226.5127,2.2616,dE  ,2.92,,,,,,0,0
NGC5866,MATLAS-2053,226.5253,55.9577,dE  ,6.3,,"(253, 292)",1675.9708306725338,4187.634619081757,"['u', 'g', 'r', 'i']",4,0
NGC5845,MATLAS-2056,226.5624,1.8433,dE  ,6.01,,,,,,0,0
NGC5866,MATLAS-2061,226.5839,56.2992,dE  ,4.41,,"(250, 293)",3830.4298805634417,1109.61175763228,"['u', 'g', 'r', 'i']",4,0
NGC5845,MATLAS-2062,226.5977,1.7273,dEN ,4.62,,,,,,0,0
NGC5838,MATLAS-2066,226.664,2.2857,dI  ,0.0,,,,,,0,0
NGC5838,MATLAS-2068,226.6656,2.1625,dE  ,3.27,,,,,,0,0
NGC5838,MATLAS-2072,226.7221,2.1608,dE  ,3.2,,,,,,0,0
NGC5866,MATLAS-2073,226.727,55.5379,dI  ,0.0,,"(257, 291)",6556.823064787654,5736.053123485631,"['u', 'g', 'r', 'i']",4,0
NGC5845,MATLAS-2075,226.7356,1.7357,dEN ,5.81,,,,,,0,0
NGC5845,MATLAS-2081,226.7767,1.6393,dE  ,6.53,,,,,,0,0
